L3(도메인),L4,L5,L6 Name,Output Type,Cadence,Digital Trace,규칙 위반 여부(Y/N),구분,seq,sequence_no,pre_dependency
해외인사,M&A,(실사) 실사문서 분류,(실사) 실사문서 분류 기준서 확정,approval_doc,상시,글로벌 HRIS 상태 업데이트 기록: (실사) 실사문서 분류 기준서 확정 | 법인 운영 시스템 반영 이력: (실사) 실사문서 분류 | 해외법인 통보 이력: (실사) 실사문서 분류 기준서 확정,N,신규,1,1,
해외인사,M&A,(실사) 실사문서 분류,(실사) 실사문서 분류 결과표 등록,analysis_report,상시,글로벌 HRIS 상태 업데이트 기록: (실사) 실사문서 분류 결과표 등록 | 법인 운영 시스템 반영 이력: (실사) 실사문서 분류 | 해외법인 통보 이력: (실사) 실사문서 분류 결과표 등록,N,신규,2,2,V2-L6-0964
해외인사,M&A,(실사) 실사문서 분류,(실사) 실사문서 분류 결과 통보 발송 완료,notification_doc,상시,글로벌 HRIS 상태 업데이트 기록: (실사) 실사문서 분류 결과 통보 발송 | 법인 운영 시스템 반영 이력: (실사) 실사문서 분류 | 해외법인 통보 이력: (실사) 실사문서 분류 결과 통보 발송,N,신규,3,3,V2-L6-0516
해외인사,M&A,(실사) 실사문서 독해,(실사) 실사문서 독해 기준서 확정,approval_doc,상시,글로벌 HRIS 상태 업데이트 기록: (실사) 실사문서 독해 기준서 확정 | 법인 운영 시스템 반영 이력: (실사) 실사문서 독해 | 해외법인 통보 이력: (실사) 실사문서 독해 기준서 확정,N,신규,1,1,
해외인사,M&A,(실사) 실사문서 독해,(실사) 실사문서 독해 결과표 등록,analysis_report,상시,글로벌 HRIS 상태 업데이트 기록: (실사) 실사문서 독해 결과표 등록 | 법인 운영 시스템 반영 이력: (실사) 실사문서 독해 | 해외법인 통보 이력: (실사) 실사문서 독해 결과표 등록,N,신규,2,2,V2-L6-1950
해외인사,M&A,(실사) 실사문서 독해,(실사) 실사문서 독해 결과 통보 발송 완료,notification_doc,상시,글로벌 HRIS 상태 업데이트 기록: (실사) 실사문서 독해 결과 통보 발송 | 법인 운영 시스템 반영 이력: (실사) 실사문서 독해 | 해외법인 통보 이력: (실사) 실사문서 독해 결과 통보 발송,N,신규,3,3,V2-L6-0517
해외인사,M&A,(실사) 실사결과 분석,(실사) 실사결과 분석 기준서 확정,approval_doc,상시,글로벌 HRIS 상태 업데이트 기록: (실사) 실사결과 분석 기준서 확정 | 법인 운영 시스템 반영 이력: (실사) 실사결과 분석 | 해외법인 통보 이력: (실사) 실사결과 분석 기준서 확정,N,신규,1,1,
해외인사,M&A,(실사) 실사결과 분석,(실사) 실사결과 분석 결과표 등록,analysis_report,상시,글로벌 HRIS 상태 업데이트 기록: (실사) 실사결과 분석 결과표 등록 | 법인 운영 시스템 반영 이력: (실사) 실사결과 분석 | 해외법인 통보 이력: (실사) 실사결과 분석 결과표 등록,N,신규,2,2,V2-L6-0965
해외인사,M&A,(실사) 실사결과 분석,(실사) 실사결과 분석 결과 통보 발송 완료,notification_doc,상시,글로벌 HRIS 상태 업데이트 기록: (실사) 실사결과 분석 결과 통보 발송 | 법인 운영 시스템 반영 이력: (실사) 실사결과 분석 | 해외법인 통보 이력: (실사) 실사결과 분석 결과 통보 발송,N,신규,3,3,V2-L6-0518
해외인사,M&A,(실사) 시사점 도출 및 보고,(실사) 시사점 도출 및 보고 기준서 확정,approval_doc,상시,글로벌 HRIS 상태 업데이트 기록: (실사) 시사점 도출 및 보고 기준서 확정 | 법인 운영 시스템 반영 이력: (실사) 시사점 도출 및 보고 | 해외법인 통보 이력: (실사) 시사점 도출 및 보고 기준서 확정,N,신규,1,1,
해외인사,M&A,(실사) 시사점 도출 및 보고,(실사) 시사점 도출 및 보고 결과표 등록,analysis_report,상시,글로벌 HRIS 상태 업데이트 기록: (실사) 시사점 도출 및 보고 결과표 등록 | 법인 운영 시스템 반영 이력: (실사) 시사점 도출 및 보고 | 해외법인 통보 이력: (실사) 시사점 도출 및 보고 결과표 등록,N,신규,2,2,V2-L6-1098
해외인사,M&A,(실사) 시사점 도출 및 보고,(실사) 시사점 도출 및 보고 결과 통보 발송 완료,notification_doc,상시,글로벌 HRIS 상태 업데이트 기록: (실사) 시사점 도출 및 보고 결과 통보 발송 | 법인 운영 시스템 반영 이력: (실사) 시사점 도출 및 보고 | 해외법인 통보 이력: (실사) 시사점 도출 및 보고 결과 통보 발송,N,신규,3,3,V2-L6-0519
해외인사,M&A,(PMI) 계획 수립,(PMI) 계획 수립 기준서 확정,approval_doc,상시,글로벌 HRIS 상태 업데이트 기록: (PMI) 계획 수립 기준서 확정 | 법인 운영 시스템 반영 이력: (PMI) 계획 수립 | 해외법인 통보 이력: (PMI) 계획 수립 기준서 확정,N,신규,1,1,
해외인사,M&A,(PMI) 계획 수립,(PMI) 계획 수립 결과표 등록,analysis_report,상시,글로벌 HRIS 상태 업데이트 기록: (PMI) 계획 수립 결과표 등록 | 법인 운영 시스템 반영 이력: (PMI) 계획 수립 | 해외법인 통보 이력: (PMI) 계획 수립 결과표 등록,N,신규,2,2,V2-L6-0967
해외인사,M&A,(PMI) 계획 수립,(PMI) 계획 수립 결과 통보 발송 완료,notification_doc,상시,글로벌 HRIS 상태 업데이트 기록: (PMI) 계획 수립 결과 통보 발송 | 법인 운영 시스템 반영 이력: (PMI) 계획 수립 | 해외법인 통보 이력: (PMI) 계획 수립 결과 통보 발송,N,신규,3,3,V2-L6-0520
해외인사,M&A,(PMI) Best Practice 분석,(PMI) Best Practice 분석 기준서 확정,approval_doc,상시,글로벌 HRIS 상태 업데이트 기록: (PMI) Best Practice 분석 기준서 확정 | 법인 운영 시스템 반영 이력: (PMI) Best Practice 분석 | 해외법인 통보 이력: (PMI) Best Practice 분석 기준서 확정,N,신규,1,1,
해외인사,M&A,(PMI) Best Practice 분석,(PMI) Best Practice 분석 결과표 등록,analysis_report,상시,글로벌 HRIS 상태 업데이트 기록: (PMI) Best Practice 분석 결과표 등록 | 법인 운영 시스템 반영 이력: (PMI) Best Practice 분석 | 해외법인 통보 이력: (PMI) Best Practice 분석 결과표 등록,N,신규,2,2,V2-L6-0968
해외인사,M&A,(PMI) Best Practice 분석,(PMI) Best Practice 분석 결과 통보 발송 완료,notification_doc,상시,글로벌 HRIS 상태 업데이트 기록: (PMI) Best Practice 분석 결과 통보 발송 | 법인 운영 시스템 반영 이력: (PMI) Best Practice 분석 | 해외법인 통보 이력: (PMI) Best Practice 분석 결과 통보 발송,N,신규,3,3,V2-L6-0521
해외인사,M&A,(자회사 운영) 운영 유형 결정,(자회사 )  유형 결정 기준서 확정,approval_doc,상시,글로벌 HRIS 상태 업데이트 기록: (자회사 운영) 운영 유형 결정 기준서 확정 | 법인 운영 시스템 반영 이력: (자회사 운영) 운영 유형 결정 | 해외법인 통보 이력: (자회사 운영) 운영 유형 결정 기준서 확정,N,신규,1,1,
해외인사,M&A,(자회사 운영) 운영 유형 결정,(자회사 )  유형 결정 결과표 등록,analysis_report,상시,글로벌 HRIS 상태 업데이트 기록: (자회사 운영) 운영 유형 결정 결과표 등록 | 법인 운영 시스템 반영 이력: (자회사 운영) 운영 유형 결정 | 해외법인 통보 이력: (자회사 운영) 운영 유형 결정 결과표 등록,N,신규,2,2,V2-L6-0969
해외인사,M&A,(자회사 운영) 운영 유형 결정,(자회사 )  유형 결정 결과 통보 발송 완료,notification_doc,상시,글로벌 HRIS 상태 업데이트 기록: (자회사 운영) 운영 유형 결정 결과 통보 발송 | 법인 운영 시스템 반영 이력: (자회사 운영) 운영 유형 결정 | 해외법인 통보 이력: (자회사 운영) 운영 유형 결정 결과 통보 발송,N,신규,3,3,V2-L6-0522
해외인사,M&A,(자회사 운영) 운영 방식 개선,(자회사 )  방식 개선 기준서 확정,approval_doc,상시,글로벌 HRIS 상태 업데이트 기록: (자회사 운영) 운영 방식 개선 기준서 확정 | 법인 운영 시스템 반영 이력: (자회사 운영) 운영 방식 개선 | 해외법인 통보 이력: (자회사 운영) 운영 방식 개선 기준서 확정,N,신규,1,1,
해외인사,M&A,(자회사 운영) 운영 방식 개선,(자회사 )  방식 개선 결과표 등록,analysis_report,상시,글로벌 HRIS 상태 업데이트 기록: (자회사 운영) 운영 방식 개선 결과표 등록 | 법인 운영 시스템 반영 이력: (자회사 운영) 운영 방식 개선 | 해외법인 통보 이력: (자회사 운영) 운영 방식 개선 결과표 등록,N,신규,2,2,V2-L6-0970
해외인사,M&A,(자회사 운영) 운영 방식 개선,(자회사 )  방식 개선 결과 통보 발송 완료,notification_doc,상시,글로벌 HRIS 상태 업데이트 기록: (자회사 운영) 운영 방식 개선 결과 통보 발송 | 법인 운영 시스템 반영 이력: (자회사 운영) 운영 방식 개선 | 해외법인 통보 이력: (자회사 운영) 운영 방식 개선 결과 통보 발송,N,신규,3,3,V2-L6-0523
채용,채용계획,채용 계획 수립(경영계획),채용 계획 수립(경영계획) 기준서 확정,approval_doc,수시,ATS 단계 상태 업데이트 기록: 채용 계획 수립(경영계획) 기준서 확정 | 전형/지원자 DB 반영 이력: 채용 계획 수립(경영계획) | 자동 안내 메일 발송 이력: 채용 계획 수립(경영계획) 기준서 확정,N,신규,1,1,
채용,채용계획,채용 계획 수립(경영계획),채용 계획 수립(경영계획) 결과표 등록,analysis_report,수시,ATS 단계 상태 업데이트 기록: 채용 계획 수립(경영계획) 결과표 등록 | 전형/지원자 DB 반영 이력: 채용 계획 수립(경영계획) | 자동 안내 메일 발송 이력: 채용 계획 수립(경영계획) 결과표 등록,N,신규,2,2,V2-L6-0971
채용,채용계획,채용 계획 수립(경영계획),채용 계획 수립(경영계획) 결과 통보 발송 완료,notification_doc,수시,ATS 단계 상태 업데이트 기록: 채용 계획 수립(경영계획) 결과 통보 발송 | 전형/지원자 DB 반영 이력: 채용 계획 수립(경영계획) | 자동 안내 메일 발송 이력: 채용 계획 수립(경영계획) 결과 통보 발송,N,신규,3,3,V2-L6-0524
채용,채용계획,직무기술서 작성,직무기술서 작성 기준서 확정,approval_doc,수시,ATS 단계 상태 업데이트 기록: 직무기술서 작성 기준서 확정 | 전형/지원자 DB 반영 이력: 직무기술서 작성 | 자동 안내 메일 발송 이력: 직무기술서 작성 기준서 확정,N,신규,1,1,
채용,채용계획,직무기술서 작성,직무기술서 작성 결과표 등록,analysis_report,수시,ATS 단계 상태 업데이트 기록: 직무기술서 작성 결과표 등록 | 전형/지원자 DB 반영 이력: 직무기술서 작성 | 자동 안내 메일 발송 이력: 직무기술서 작성 결과표 등록,N,신규,2,2,V2-L6-0972
채용,채용계획,직무기술서 작성,직무기술서 작성 결과 통보 발송 완료,notification_doc,수시,ATS 단계 상태 업데이트 기록: 직무기술서 작성 결과 통보 발송 | 전형/지원자 DB 반영 이력: 직무기술서 작성 | 자동 안내 메일 발송 이력: 직무기술서 작성 결과 통보 발송,N,신규,3,3,V2-L6-0526
채용,인재발굴,인재 소싱 채널 운영,인재 소싱 채널  기준서 확정,approval_doc,수시,ATS 단계 상태 업데이트 기록: 인재 소싱 채널 운영 기준서 확정 | 전형/지원자 DB 반영 이력: 인재 소싱 채널 운영 | 자동 안내 메일 발송 이력: 인재 소싱 채널 운영 기준서 확정,N,신규,1,1,
채용,인재발굴,인재 소싱 채널 운영,인재 소싱 채널  결과표 등록,analysis_report,수시,ATS 단계 상태 업데이트 기록: 인재 소싱 채널 운영 결과표 등록 | 전형/지원자 DB 반영 이력: 인재 소싱 채널 운영 | 자동 안내 메일 발송 이력: 인재 소싱 채널 운영 결과표 등록,N,신규,2,2,V2-L6-1952
채용,인재발굴,인재 소싱 채널 운영,인재 소싱 채널  결과 통보 발송 완료,notification_doc,수시,ATS 단계 상태 업데이트 기록: 인재 소싱 채널 운영 결과 통보 발송 | 전형/지원자 DB 반영 이력: 인재 소싱 채널 운영 | 자동 안내 메일 발송 이력: 인재 소싱 채널 운영 결과 통보 발송,N,신규,3,3,V2-L6-0527
채용,선발전형,서류심사,서류심사 기준서 확정,approval_doc,수시,ATS 단계 상태 업데이트 기록: 서류심사 기준서 확정 | 전형/지원자 DB 반영 이력: 서류심사 | 자동 안내 메일 발송 이력: 서류심사 기준서 확정,N,신규,1,1,
채용,선발전형,서류심사,서류심사 결과표 등록,analysis_report,수시,ATS 단계 상태 업데이트 기록: 서류심사 결과표 등록 | 전형/지원자 DB 반영 이력: 서류심사 | 자동 안내 메일 발송 이력: 서류심사 결과표 등록,N,신규,2,2,V2-L6-0973
채용,선발전형,서류심사,서류심사 결과 통보 발송 완료,notification_doc,수시,ATS 단계 상태 업데이트 기록: 서류심사 결과 통보 발송 | 전형/지원자 DB 반영 이력: 서류심사 | 자동 안내 메일 발송 이력: 서류심사 결과 통보 발송,N,신규,3,3,V2-L6-0529
채용,선발전형,"자격 검증(GSAT, 코딩 테스트 등)","자격 검증(GSAT, 코딩 테스트 등) 기준서 확정",approval_doc,수시,"ATS 단계 상태 업데이트 기록: 자격 검증(GSAT, 코딩 테스트 등) 기준서 확정 | 전형/지원자 DB 반영 이력: 자격 검증(GSAT, 코딩 테스트 등) | 자동 안내 메일 발송 이력: 자격 검증(GSAT, 코딩 테스트 등) 기준서 확정",N,신규,1,1,
채용,선발전형,"자격 검증(GSAT, 코딩 테스트 등)","자격 검증(GSAT, 코딩 테스트 등) 결과표 등록",analysis_report,수시,"ATS 단계 상태 업데이트 기록: 자격 검증(GSAT, 코딩 테스트 등) 결과표 등록 | 전형/지원자 DB 반영 이력: 자격 검증(GSAT, 코딩 테스트 등) | 자동 안내 메일 발송 이력: 자격 검증(GSAT, 코딩 테스트 등) 결과표 등록",N,신규,2,2,V2-L6-1100
채용,선발전형,"자격 검증(GSAT, 코딩 테스트 등)","자격 검증(GSAT, 코딩 테스트 등) 결과 통보 발송 완료",notification_doc,수시,"ATS 단계 상태 업데이트 기록: 자격 검증(GSAT, 코딩 테스트 등) 결과 통보 발송 | 전형/지원자 DB 반영 이력: 자격 검증(GSAT, 코딩 테스트 등) | 자동 안내 메일 발송 이력: 자격 검증(GSAT, 코딩 테스트 등) 결과 통보 발송",N,신규,3,3,V2-L6-0531
채용,선발전형,면접,면접 기준서 확정,approval_doc,수시,ATS 단계 상태 업데이트 기록: 면접 기준서 확정 | 전형/지원자 DB 반영 이력: 면접 | 자동 안내 메일 발송 이력: 면접 기준서 확정,N,신규,1,1,
채용,선발전형,면접,면접 결과표 등록,analysis_report,수시,ATS 단계 상태 업데이트 기록: 면접 결과표 등록 | 전형/지원자 DB 반영 이력: 면접 | 자동 안내 메일 발송 이력: 면접 결과표 등록,N,신규,2,2,V2-L6-1953
채용,선발전형,면접,면접 결과 통보 발송 완료,notification_doc,수시,ATS 단계 상태 업데이트 기록: 면접 결과 통보 발송 | 전형/지원자 DB 반영 이력: 면접 | 자동 안내 메일 발송 이력: 면접 결과 통보 발송,N,신규,3,3,V2-L6-0532
채용,선발전형,채용승인 및 처우확정,채용승인 및 처우확정 기준서 확정,approval_doc,수시,ATS 단계 상태 업데이트 기록: 채용승인 및 처우확정 기준서 확정 | 전형/지원자 DB 반영 이력: 채용승인 및 처우확정 | 자동 안내 메일 발송 이력: 채용승인 및 처우확정 기준서 확정,N,신규,1,1,
채용,선발전형,채용승인 및 처우확정,채용승인 및 처우확정 결과표 등록,analysis_report,수시,ATS 단계 상태 업데이트 기록: 채용승인 및 처우확정 결과표 등록 | 전형/지원자 DB 반영 이력: 채용승인 및 처우확정 | 자동 안내 메일 발송 이력: 채용승인 및 처우확정 결과표 등록,N,신규,2,2,V2-L6-1954
채용,선발전형,채용승인 및 처우확정,채용승인 및 처우확정 결과 통보 발송,notification_doc,수시,ATS 단계 상태 업데이트 기록: 채용승인 및 처우확정 결과 통보 발송 | 전형/지원자 DB 반영 이력: 채용승인 및 처우확정 | 자동 안내 메일 발송 이력: 채용승인 및 처우확정 결과 통보 발송,N,신규,3,3,V2-L6-0534
채용,채용 후속조치,선확보 인력 리텐션 운영,선확보 인력 리텐션  기준서 확정,approval_doc,수시,ATS 단계 상태 업데이트 기록: 선확보 인력 리텐션 운영 기준서 확정 | 전형/지원자 DB 반영 이력: 선확보 인력 리텐션 운영 | 자동 안내 메일 발송 이력: 선확보 인력 리텐션 운영 기준서 확정,N,신규,1,1,
채용,채용 후속조치,선확보 인력 리텐션 운영,선확보 인력 리텐션  결과표 등록,analysis_report,수시,ATS 단계 상태 업데이트 기록: 선확보 인력 리텐션 운영 결과표 등록 | 전형/지원자 DB 반영 이력: 선확보 인력 리텐션 운영 | 자동 안내 메일 발송 이력: 선확보 인력 리텐션 운영 결과표 등록,N,신규,2,2,V2-L6-1955
채용,채용 후속조치,선확보 인력 리텐션 운영,선확보 인력 리텐션  결과 통보 발송 완료,notification_doc,수시,ATS 단계 상태 업데이트 기록: 선확보 인력 리텐션 운영 결과 통보 발송 | 전형/지원자 DB 반영 이력: 선확보 인력 리텐션 운영 | 자동 안내 메일 발송 이력: 선확보 인력 리텐션 운영 결과 통보 발송,N,신규,3,3,V2-L6-0536
채용,채용 후속조치,신규입사자 입사/온보딩 수행,신규입사자 입사/온보딩 기준서 확정,approval_doc,수시,ATS 단계 상태 업데이트 기록: 신규입사자 입사/온보딩 기준서 확정 | 전형/지원자 DB 반영 이력: 신규입사자 입사/온보딩 수행 | 자동 안내 메일 발송 이력: 신규입사자 입사/온보딩 기준서 확정,N,신규,1,1,
채용,채용 후속조치,신규입사자 입사/온보딩 수행,신규입사자 입사/온보딩 결과표 등록,analysis_report,수시,ATS 단계 상태 업데이트 기록: 신규입사자 입사/온보딩 결과표 등록 | 전형/지원자 DB 반영 이력: 신규입사자 입사/온보딩 수행 | 자동 안내 메일 발송 이력: 신규입사자 입사/온보딩 결과표 등록,N,신규,2,2,V2-L6-1957
채용,채용 후속조치,신규입사자 입사/온보딩 수행,신규입사자 입사/온보딩 결과표 등록,analysis_report,수시,ATS 단계 상태 업데이트 기록: 신규입사자 입사/온보딩 결과표 등록 | 전형/지원자 DB 반영 이력: 신규입사자 입사/온보딩 수행 | 자동 안내 메일 발송 이력: 신규입사자 입사/온보딩 결과표 등록,N,신규,3,3,V2-L6-0538
채용,채용 후속조치,신규입사자 입사/온보딩 수행,입사 전 O 등록,analysis_report,수시,ATS 단계 상태 업데이트 기록: 입사 전 O 등록 | 전형/지원자 DB 반영 이력: 신규입사자 입사/온보딩 수행 | 자동 안내 메일 발송 이력: 입사 전 O 등록,N,신규,4,4,V2-L6-0539
채용,채용 후속조치,신규입사자 입사/온보딩 수행,T 이수결과표 등록,analysis_report,수시,ATS 단계 상태 업데이트 기록: T 이수결과표 등록 | 전형/지원자 DB 반영 이력: 신규입사자 입사/온보딩 수행 | 자동 안내 메일 발송 이력: T 이수결과표 등록,N,신규,5,5,V2-L6-0811
보상/근태,지급업무,급여,급여 기준서 확정,approval_doc,상시,ERP 전표/정산 번호 기록: 급여 기준서 확정 | 급여·근태 배치 처리 이력: 급여 | 사내 포털 공지/통보 이력: 급여 기준서 확정,N,신규,1,1,
보상/근태,지급업무,급여,급여 결과표 등록,analysis_report,상시,ERP 전표/정산 번호 기록: 급여 결과표 등록 | 급여·근태 배치 처리 이력: 급여 | 사내 포털 공지/통보 이력: 급여 결과표 등록,N,신규,2,2,V2-L6-1958
보상/근태,지급업무,급여,급여 결과표 등록,analysis_report,상시,ERP 전표/정산 번호 기록: 급여 결과표 등록 | 급여·근태 배치 처리 이력: 급여 | 사내 포털 공지/통보 이력: 급여 결과표 등록,N,신규,3,3,V2-L6-0540
보상/근태,지급업무,급여,급여명세서 발행완료,payslip,상시,ERP 전표/정산 번호 기록: 급여명세서 발행완료 | 급여·근태 배치 처리 이력: 급여 | 사내 포털 공지/통보 이력: 급여명세서 발행완료,N,신규,4,4,V2-L6-0541
보상/근태,지급업무,인센티브,인센티브 기준서 확정,approval_doc,상시,ERP 전표/정산 번호 기록: 인센티브 기준서 확정 | 급여·근태 배치 처리 이력: 인센티브 | 사내 포털 공지/통보 이력: 인센티브 기준서 확정,N,신규,1,1,
보상/근태,지급업무,인센티브,인센티브 결과표 등록,analysis_report,상시,ERP 전표/정산 번호 기록: 인센티브 결과표 등록 | 급여·근태 배치 처리 이력: 인센티브 | 사내 포털 공지/통보 이력: 인센티브 결과표 등록,N,신규,2,2,V2-L6-0975
보상/근태,지급업무,인센티브,인센티브 결과 통보 발송 완료,notification_doc,상시,ERP 전표/정산 번호 기록: 인센티브 결과 통보 발송 | 급여·근태 배치 처리 이력: 인센티브 | 사내 포털 공지/통보 이력: 인센티브 결과 통보 발송,N,신규,3,3,V2-L6-0543
보상/근태,지급업무,연차수당,연차수당 기준서 확정,approval_doc,상시,ERP 전표/정산 번호 기록: 연차수당 기준서 확정 | 급여·근태 배치 처리 이력: 연차수당 | 사내 포털 공지/통보 이력: 연차수당 기준서 확정,N,신규,1,1,
보상/근태,지급업무,연차수당,연차수당 결과표 등록,analysis_report,상시,ERP 전표/정산 번호 기록: 연차수당 결과표 등록 | 급여·근태 배치 처리 이력: 연차수당 | 사내 포털 공지/통보 이력: 연차수당 결과표 등록,N,신규,2,2,V2-L6-0976
보상/근태,지급업무,연차수당,연차수당 결과 통보 발송 완료,notification_doc,상시,ERP 전표/정산 번호 기록: 연차수당 결과 통보 발송 | 급여·근태 배치 처리 이력: 연차수당 | 사내 포털 공지/통보 이력: 연차수당 결과 통보 발송,N,신규,3,3,V2-L6-0545
보상/근태,퇴직정산,퇴직자 미지급액 지급,퇴직자 미지급액 지급 기준서 확정,approval_doc,수시,ERP 전표/정산 번호 기록: 퇴직자 미지급액 지급 기준서 확정 | 급여·근태 배치 처리 이력: 퇴직자 미지급액 지급 | 사내 포털 공지/통보 이력: 퇴직자 미지급액 지급 기준서 확정,N,신규,1,1,
보상/근태,퇴직정산,퇴직자 미지급액 지급,퇴직자 미지급액 지급 결과표 등록,analysis_report,수시,ERP 전표/정산 번호 기록: 퇴직자 미지급액 지급 결과표 등록 | 급여·근태 배치 처리 이력: 퇴직자 미지급액 지급 | 사내 포털 공지/통보 이력: 퇴직자 미지급액 지급 결과표 등록,N,신규,2,2,V2-L6-0977
보상/근태,퇴직정산,퇴직자 미지급액 지급,퇴직자 미지급액 지급 결과 통보 발송 완료,notification_doc,수시,ERP 전표/정산 번호 기록: 퇴직자 미지급액 지급 결과 통보 발송 | 급여·근태 배치 처리 이력: 퇴직자 미지급액 지급 | 사내 포털 공지/통보 이력: 퇴직자 미지급액 지급 결과 통보 발송,N,신규,3,3,V2-L6-0546
보상/근태,퇴직정산,퇴직금 지급,퇴직금 지급 기준서 확정,approval_doc,수시,ERP 전표/정산 번호 기록: 퇴직금 지급 기준서 확정 | 급여·근태 배치 처리 이력: 퇴직금 지급 | 사내 포털 공지/통보 이력: 퇴직금 지급 기준서 확정,N,신규,1,1,
보상/근태,퇴직정산,퇴직금 지급,퇴직금 지급 결과표 등록,analysis_report,수시,ERP 전표/정산 번호 기록: 퇴직금 지급 결과표 등록 | 급여·근태 배치 처리 이력: 퇴직금 지급 | 사내 포털 공지/통보 이력: 퇴직금 지급 결과표 등록,N,신규,2,2,V2-L6-0978
보상/근태,퇴직정산,퇴직금 지급,퇴직금 지급 결과 통보 발송 완료,notification_doc,수시,ERP 전표/정산 번호 기록: 퇴직금 지급 결과 통보 발송 | 급여·근태 배치 처리 이력: 퇴직금 지급 | 사내 포털 공지/통보 이력: 퇴직금 지급 결과 통보 발송,N,신규,3,3,V2-L6-0547
보상/근태,퇴직정산,퇴직연금,퇴직연금 기준서 확정,approval_doc,수시,ERP 전표/정산 번호 기록: 퇴직연금 기준서 확정 | 급여·근태 배치 처리 이력: 퇴직연금 | 사내 포털 공지/통보 이력: 퇴직연금 기준서 확정,N,신규,1,1,
보상/근태,퇴직정산,퇴직연금,퇴직연금 결과표 등록,analysis_report,수시,ERP 전표/정산 번호 기록: 퇴직연금 결과표 등록 | 급여·근태 배치 처리 이력: 퇴직연금 | 사내 포털 공지/통보 이력: 퇴직연금 결과표 등록,N,신규,2,2,V2-L6-1959
보상/근태,퇴직정산,퇴직연금,퇴직연금 결과 통보 발송 완료,notification_doc,수시,ERP 전표/정산 번호 기록: 퇴직연금 결과 통보 발송 | 급여·근태 배치 처리 이력: 퇴직연금 | 사내 포털 공지/통보 이력: 퇴직연금 결과 통보 발송,N,신규,3,3,V2-L6-0548
보상/근태,연말정산,연말정산,연말정산 기준서 확정,approval_doc,상시,ERP 전표/정산 번호 기록: 연말정산 기준서 확정 | 급여·근태 배치 처리 이력: 연말정산 | 사내 포털 공지/통보 이력: 연말정산 기준서 확정,N,신규,1,1,
보상/근태,연말정산,연말정산,연말정산 결과표 등록,analysis_report,상시,ERP 전표/정산 번호 기록: 연말정산 결과표 등록 | 급여·근태 배치 처리 이력: 연말정산 | 사내 포털 공지/통보 이력: 연말정산 결과표 등록,N,신규,2,2,V2-L6-1961
보상/근태,연말정산,연말정산,연말정산 결과 통보 발송,notification_doc,상시,ERP 전표/정산 번호 기록: 연말정산 결과 통보 발송 | 급여·근태 배치 처리 이력: 연말정산 | 사내 포털 공지/통보 이력: 연말정산 결과 통보 발송,N,신규,3,3,V2-L6-0549
보상/근태,보상기획,경영계획,경영계획 기준서 확정,approval_doc,상시,ERP 전표/정산 번호 기록: 경영계획 기준서 확정 | 급여·근태 배치 처리 이력: 경영계획 | 사내 포털 공지/통보 이력: 경영계획 기준서 확정,N,신규,1,1,
보상/근태,보상기획,경영계획,경영계획 결과표 등록,analysis_report,상시,ERP 전표/정산 번호 기록: 경영계획 결과표 등록 | 급여·근태 배치 처리 이력: 경영계획 | 사내 포털 공지/통보 이력: 경영계획 결과표 등록,N,신규,2,2,V2-L6-0979
보상/근태,보상기획,경영계획,경영계획 결과 통보 발송 완료,notification_doc,상시,ERP 전표/정산 번호 기록: 경영계획 결과 통보 발송 | 급여·근태 배치 처리 이력: 경영계획 | 사내 포털 공지/통보 이력: 경영계획 결과 통보 발송,N,신규,3,3,V2-L6-0550
보상/근태,보상기획,임금조정,임금조정 기준서 확정,approval_doc,상시,ERP 전표/정산 번호 기록: 임금조정 기준서 확정 | 급여·근태 배치 처리 이력: 임금조정 | 사내 포털 공지/통보 이력: 임금조정 기준서 확정,N,신규,1,1,
보상/근태,보상기획,임금조정,임금조정 결과표 등록,analysis_report,상시,ERP 전표/정산 번호 기록: 임금조정 결과표 등록 | 급여·근태 배치 처리 이력: 임금조정 | 사내 포털 공지/통보 이력: 임금조정 결과표 등록,N,신규,2,2,V2-L6-0980
보상/근태,보상기획,임금조정,임금조정 결과 통보 발송 완료,notification_doc,상시,ERP 전표/정산 번호 기록: 임금조정 결과 통보 발송 | 급여·근태 배치 처리 이력: 임금조정 | 사내 포털 공지/통보 이력: 임금조정 결과 통보 발송,N,신규,3,3,V2-L6-0551
보상/근태,법정복리후생,국민연금 결정,국민연금 결정 기준서 확정,approval_doc,상시,ERP 전표/정산 번호 기록: 국민연금 결정 기준서 확정 | 급여·근태 배치 처리 이력: 국민연금 결정 | 사내 포털 공지/통보 이력: 국민연금 결정 기준서 확정,N,신규,1,1,
보상/근태,법정복리후생,국민연금 결정,국민연금 결정 결과표 등록,analysis_report,상시,ERP 전표/정산 번호 기록: 국민연금 결정 결과표 등록 | 급여·근태 배치 처리 이력: 국민연금 결정 | 사내 포털 공지/통보 이력: 국민연금 결정 결과표 등록,N,신규,2,2,V2-L6-0981
보상/근태,법정복리후생,국민연금 결정,국민연금 결정 결과 통보 발송 완료,notification_doc,상시,ERP 전표/정산 번호 기록: 국민연금 결정 결과 통보 발송 | 급여·근태 배치 처리 이력: 국민연금 결정 | 사내 포털 공지/통보 이력: 국민연금 결정 결과 통보 발송,N,신규,3,3,V2-L6-0552
