[AS-IS] L4,[AS-IS] L5,[AS-IS] L6,Activity_ID,[TO-BE] L4,[TO-BE] L5,[TO-BE] L6,Cadence,Output Type,Change_Logic,L3(도메인)
자료 작성,People팀 주간업무 작성,(원본 L6 미기재),V2-L6-0967,실행·반영 프로세스 그룹,People팀 주간업무 작성 [통보인계],중간 People팀 주간업무 작성 결과표 등록,상시,analysis_report,L4를 기능 목적 기준으로 재그룹핑,기획
자료 작성,People팀 주간업무 작성,(원본 L6 미기재),V2-L6-0968,운영 공통 프로세스 그룹,People팀 주간업무 작성 [확장단계4],자료집 발행,상시,minutes_doc,L4를 기능 목적 기준으로 재그룹핑,기획
자료 작성,간담회 등 인사현안/지표 자료 작성,(원본 L6 미기재),V2-L6-0947,의사결정·승인 프로세스 그룹,간담회 등 인사현안/지표 자료 작성 [기준확정],간담회 등 인사현안/지표 자료 작성 기준서 확정,상시,approval_doc,L4를 기능 목적 기준으로 재그룹핑,기획
자료 작성,간담회 등 인사현안/지표 자료 작성,(원본 L6 미기재),V2-L6-0948,실행·반영 프로세스 그룹,간담회 등 인사현안/지표 자료 작성 [실행등록],중간 간담회 등 인사현안/지표 자료 작성 결과표 등록,상시,analysis_report,L4를 기능 목적 기준으로 재그룹핑,기획
자료 작성,간담회 등 인사현안/지표 자료 작성,(원본 L6 미기재),V2-L6-0949,실행·반영 프로세스 그룹,간담회 등 인사현안/지표 자료 작성 [통보인계],중간 간담회 등 인사현안/지표 자료 작성 결과표 등록,상시,analysis_report,L4를 기능 목적 기준으로 재그룹핑,기획
자료 작성,간담회 등 인사현안/지표 자료 작성,(원본 L6 미기재),V2-L6-0950,의사결정·승인 프로세스 그룹,간담회 등 인사현안/지표 자료 작성 [확장단계4],간담회 등 인사현안 확정,상시,approval_doc,L4를 기능 목적 기준으로 재그룹핑,기획
자료 작성,간담회 등 인사현안/지표 자료 작성,(원본 L6 미기재),V2-L6-0951,운영 공통 프로세스 그룹,간담회 등 인사현안/지표 자료 작성 [확장단계5],지표 자료 작성 회의록 발행,상시,minutes_doc,L4를 기능 목적 기준으로 재그룹핑,기획
자료 작성,간담회 등 인사현안/지표 자료 작성,(원본 L6 미기재),V2-L6-0952,전략·기획 프로세스 그룹,간담회 등 인사현안/지표 자료 작성 [확장단계6],지표 자료 작성 계획안 확정,상시,approval_doc,L4를 기능 목적 기준으로 재그룹핑,기획
자료 작성,간담회 등 인사현안/지표 자료 작성,(원본 L6 미기재),V2-L6-0953,운영 공통 프로세스 그룹,간담회 등 인사현안/지표 자료 작성 [확장단계7],자료집 발행,상시,minutes_doc,L4를 기능 목적 기준으로 재그룹핑,기획
자료 작성,신임임원 등 경영진 교육자료 작성,(원본 L6 미기재),V2-L6-0932,의사결정·승인 프로세스 그룹,신임임원 등 경영진 교육자료 작성 [기준확정],신임임원 등 경영진 교육자료 작성 기준서 확정,상시,approval_doc,L4를 기능 목적 기준으로 재그룹핑,기획
자료 작성,신임임원 등 경영진 교육자료 작성,(원본 L6 미기재),V2-L6-0933,실행·반영 프로세스 그룹,신임임원 등 경영진 교육자료 작성 [실행등록],중간 신임임원 등 경영진 교육자료 작성 결과표 등록,상시,analysis_report,L4를 기능 목적 기준으로 재그룹핑,기획
자료 작성,신임임원 등 경영진 교육자료 작성,(원본 L6 미기재),V2-L6-0934,실행·반영 프로세스 그룹,신임임원 등 경영진 교육자료 작성 [통보인계],중간 신임임원 등 경영진 교육자료 작성 결과표 등록,상시,analysis_report,L4를 기능 목적 기준으로 재그룹핑,기획
자료 작성,신임임원 등 경영진 교육자료 작성,(원본 L6 미기재),V2-L6-0935,사후관리·정착 프로세스 그룹,신임임원 등 경영진 교육자료 작성 [확장단계4],자료집 발행,상시,minutes_doc,L4를 기능 목적 기준으로 재그룹핑,기획
자료 작성,인사업무 지식 관리,(원본 L6 미기재),V2-L6-0954,의사결정·승인 프로세스 그룹,인사업무 지식 관리 [기준확정],인사업무 지식  기준서 확정,상시,approval_doc,L4를 기능 목적 기준으로 재그룹핑,기획
자료 작성,인사업무 지식 관리,(원본 L6 미기재),V2-L6-0955,실행·반영 프로세스 그룹,인사업무 지식 관리 [실행등록],중간 인사업무 지식  결과표 등록,상시,analysis_report,L4를 기능 목적 기준으로 재그룹핑,기획
자료 작성,인사업무 지식 관리,(원본 L6 미기재),V2-L6-0956,실행·반영 프로세스 그룹,인사업무 지식 관리 [통보인계],중간 인사업무 지식  결과표 등록,상시,analysis_report,L4를 기능 목적 기준으로 재그룹핑,기획
자료 작성,인사업무 지식 관리,(원본 L6 미기재),V2-L6-0957,운영 공통 프로세스 그룹,인사업무 지식 관리 [확장단계4],자료집 발행,상시,minutes_doc,L4를 기능 목적 기준으로 재그룹핑,기획
자료 작성,주주총회 등 외부 행사 내 인사 관련 자료 작성,(원본 L6 미기재),V2-L6-0936,의사결정·승인 프로세스 그룹,주주총회 등 외부 행사 내 인사 관련 자료 작성 [기준확정],주주총회 등 외부 행사 내 인사 관련 자료 작성 기준서 확정,상시,approval_doc,L4를 기능 목적 기준으로 재그룹핑,기획
자료 작성,주주총회 등 외부 행사 내 인사 관련 자료 작성,(원본 L6 미기재),V2-L6-0937,실행·반영 프로세스 그룹,주주총회 등 외부 행사 내 인사 관련 자료 작성 [실행등록],중간 주주총회 등 외부 행사 내 인사 관련 자료 작성 결과표 등록,상시,analysis_report,L4를 기능 목적 기준으로 재그룹핑,기획
자료 작성,주주총회 등 외부 행사 내 인사 관련 자료 작성,(원본 L6 미기재),V2-L6-0938,실행·반영 프로세스 그룹,주주총회 등 외부 행사 내 인사 관련 자료 작성 [통보인계],중간 주주총회 등 외부 행사 내 인사 관련 자료 작성 결과표 등록,상시,analysis_report,L4를 기능 목적 기준으로 재그룹핑,기획
자료 작성,주주총회 등 외부 행사 내 인사 관련 자료 작성,(원본 L6 미기재),V2-L6-0939,운영 공통 프로세스 그룹,주주총회 등 외부 행사 내 인사 관련 자료 작성 [확장단계4],자료집 발행,상시,minutes_doc,L4를 기능 목적 기준으로 재그룹핑,기획
(원본 매핑 없음),(원본 매핑 없음),(원본 매핑 없음),V2-L6-0940,의사결정·승인 프로세스 그룹,팀 업무일정표 및 주요일정 작성 [기준확정],팀 업무일정표 및 주요일정 작성 기준서 확정,상시,approval_doc,L4를 기능 목적 기준으로 재그룹핑,기획
(원본 매핑 없음),(원본 매핑 없음),(원본 매핑 없음),V2-L6-0941,실행·반영 프로세스 그룹,팀 업무일정표 및 주요일정 작성 [실행등록],중간 팀 업무일정표 및 주요일정 작성 결과표 등록,상시,analysis_report,L4를 기능 목적 기준으로 재그룹핑,기획
(원본 매핑 없음),(원본 매핑 없음),(원본 매핑 없음),V2-L6-0942,실행·반영 프로세스 그룹,팀 업무일정표 및 주요일정 작성 [통보인계],중간 팀 업무일정표 및 주요일정 작성 결과표 등록,상시,analysis_report,L4를 기능 목적 기준으로 재그룹핑,기획
(원본 매핑 없음),(원본 매핑 없음),(원본 매핑 없음),V2-L6-0943,운영 공통 프로세스 그룹,팀 업무일정표 및 주요일정 작성 [확장단계4],주요일정 작성 회의록 발행,상시,schedule_doc,L4를 기능 목적 기준으로 재그룹핑,기획
(원본 매핑 없음),(원본 매핑 없음),(원본 매핑 없음),V2-L6-0944,운영 공통 프로세스 그룹,팀 업무일정표 및 주요일정 작성 [확장단계5],자료집 발행,상시,minutes_doc,L4를 기능 목적 기준으로 재그룹핑,기획
(원본 매핑 없음),(원본 매핑 없음),(원본 매핑 없음),V2-L6-0945,의사결정·승인 프로세스 그룹,팀 업무일정표 및 주요일정 작성 [확장단계6],팀  업무일정표 확정,상시,approval_doc,L4를 기능 목적 기준으로 재그룹핑,기획
(원본 매핑 없음),(원본 매핑 없음),(원본 매핑 없음),V2-L6-0946,전략·기획 프로세스 그룹,팀 업무일정표 및 주요일정 작성 [확장단계7],주요일정 작성 계획안 확정,상시,approval_doc,L4를 기능 목적 기준으로 재그룹핑,기획
전략 수립,People팀 조직목표 수립,(원본 L6 미기재),V2-L6-0924,의사결정·승인 프로세스 그룹,People팀 조직목표 수립 [기준확정],People팀 조직목표 수립 기준서 확정,상시,approval_doc,L4를 기능 목적 기준으로 재그룹핑,기획
전략 수립,People팀 조직목표 수립,(원본 L6 미기재),V2-L6-0925,실행·반영 프로세스 그룹,People팀 조직목표 수립 [실행등록],중간 People팀 조직목표 수립 결과표 등록,상시,analysis_report,L4를 기능 목적 기준으로 재그룹핑,기획
전략 수립,People팀 조직목표 수립,(원본 L6 미기재),V2-L6-0926,실행·반영 프로세스 그룹,People팀 조직목표 수립 [통보인계],중간 People팀 조직목표 수립 결과표 등록,상시,analysis_report,L4를 기능 목적 기준으로 재그룹핑,기획
전략 수립,People팀 조직목표 수립,(원본 L6 미기재),V2-L6-0927,운영 공통 프로세스 그룹,People팀 조직목표 수립 [확장단계4],자료집 발행,상시,minutes_doc,L4를 기능 목적 기준으로 재그룹핑,기획
전략 수립,인사전략 수립,(원본 L6 미기재),V2-L6-0928,전략·기획 프로세스 그룹,인사전략 수립 [기준확정],인사전략 수립 기준서 확정,상시,approval_doc,L4를 기능 목적 기준으로 재그룹핑,기획
전략 수립,인사전략 수립,(원본 L6 미기재),V2-L6-0929,전략·기획 프로세스 그룹,인사전략 수립 [실행등록],중간 인사전략 수립 결과표 등록,상시,analysis_report,L4를 기능 목적 기준으로 재그룹핑,기획
전략 수립,인사전략 수립,(원본 L6 미기재),V2-L6-0930,전략·기획 프로세스 그룹,인사전략 수립 [통보인계],중간 인사전략 수립 결과표 등록,상시,analysis_report,L4를 기능 목적 기준으로 재그룹핑,기획
전략 수립,인사전략 수립,(원본 L6 미기재),V2-L6-0931,전략·기획 프로세스 그룹,인사전략 수립 [확장단계4],자료집 발행,상시,minutes_doc,L4를 기능 목적 기준으로 재그룹핑,기획
전략 수립,전사 인사전략 워크샵,(원본 L6 미기재),V2-L6-0920,전략·기획 프로세스 그룹,전사 인사전략 워크샵 [기준확정],전사 인사전략 워크샵 기준서 확정,상시,approval_doc,L4를 기능 목적 기준으로 재그룹핑,기획
전략 수립,전사 인사전략 워크샵,(원본 L6 미기재),V2-L6-0921,전략·기획 프로세스 그룹,전사 인사전략 워크샵 [실행등록],중간 전사 인사전략 워크샵 결과표 등록,상시,analysis_report,L4를 기능 목적 기준으로 재그룹핑,기획
전략 수립,전사 인사전략 워크샵,(원본 L6 미기재),V2-L6-0922,전략·기획 프로세스 그룹,전사 인사전략 워크샵 [통보인계],중간 전사 인사전략 워크샵 결과표 등록,상시,analysis_report,L4를 기능 목적 기준으로 재그룹핑,기획
전략 수립,전사 인사전략 워크샵,(원본 L6 미기재),V2-L6-0923,전략·기획 프로세스 그룹,전사 인사전략 워크샵 [확장단계4],자료집 발행,상시,minutes_doc,L4를 기능 목적 기준으로 재그룹핑,기획
주요 회의체 운영,People팀장 사업부 정례미팅,(원본 L6 미기재),V2-L6-0916,의사결정·승인 프로세스 그룹,People팀장 사업부 정례미팅 [기준확정],People팀장 사업부 정례미팅 기준서 확정,상시,approval_doc,L4를 기능 목적 기준으로 재그룹핑,기획
주요 회의체 운영,People팀장 사업부 정례미팅,(원본 L6 미기재),V2-L6-0917,실행·반영 프로세스 그룹,People팀장 사업부 정례미팅 [실행등록],중간 People팀장 사업부 정례미팅 결과표 등록,상시,analysis_report,L4를 기능 목적 기준으로 재그룹핑,기획
주요 회의체 운영,People팀장 사업부 정례미팅,(원본 L6 미기재),V2-L6-0918,실행·반영 프로세스 그룹,People팀장 사업부 정례미팅 [통보인계],중간 People팀장 사업부 정례미팅 결과표 등록,상시,analysis_report,L4를 기능 목적 기준으로 재그룹핑,기획
주요 회의체 운영,People팀장 사업부 정례미팅,(원본 L6 미기재),V2-L6-0919,운영 공통 프로세스 그룹,People팀장 사업부 정례미팅 [확장단계4],자료집 발행,상시,minutes_doc,L4를 기능 목적 기준으로 재그룹핑,기획
주요 회의체 운영,전사 인사담당 임원회의,(원본 L6 미기재),V2-L6-0912,의사결정·승인 프로세스 그룹,전사 인사담당 임원회의 [기준확정],전사 인사담당 임원회의 기준서 확정,상시,approval_doc,L4를 기능 목적 기준으로 재그룹핑,기획
주요 회의체 운영,전사 인사담당 임원회의,(원본 L6 미기재),V2-L6-0913,실행·반영 프로세스 그룹,전사 인사담당 임원회의 [실행등록],중간 전사 인사담당 임원회의 결과표 등록,상시,analysis_report,L4를 기능 목적 기준으로 재그룹핑,기획
주요 회의체 운영,전사 인사담당 임원회의,(원본 L6 미기재),V2-L6-0914,실행·반영 프로세스 그룹,전사 인사담당 임원회의 [통보인계],중간 전사 인사담당 임원회의 결과표 등록,상시,analysis_report,L4를 기능 목적 기준으로 재그룹핑,기획
주요 회의체 운영,전사 인사담당 임원회의,(원본 L6 미기재),V2-L6-0915,운영 공통 프로세스 그룹,전사 인사담당 임원회의 [확장단계4],자료집 발행,상시,minutes_doc,L4를 기능 목적 기준으로 재그룹핑,기획
ER,생일자 기념쿠키 지급,(원본 L6 미기재),V2-L6-0114,의사결정·승인 프로세스 그룹,생일자 기념쿠키 지급 [기준확정],생일자 기념쿠키 지급 기준서 확정,상시,approval_doc,L4를 기능 목적 기준으로 재그룹핑,노사
ER,생일자 기념쿠키 지급,(원본 L6 미기재),V2-L6-0115,실행·반영 프로세스 그룹,생일자 기념쿠키 지급 [실행등록],생일자 기념쿠키 지급 결과표 등록,상시,analysis_report,L4를 기능 목적 기준으로 재그룹핑,노사
ER,생일자 기념쿠키 지급,(원본 L6 미기재),V2-L6-0116,실행·반영 프로세스 그룹,생일자 기념쿠키 지급 [통보인계],생일자 기념쿠키 지급 결과 통보 발송 완료,상시,notification_doc,L4를 기능 목적 기준으로 재그룹핑,노사
ER,직장내괴롭힘,(원본 L6 미기재),V2-L6-0106,의사결정·승인 프로세스 그룹,직장내괴롭힘 [기준확정],직장내괴롭힘 기준서 확정,상시,approval_doc,L4를 기능 목적 기준으로 재그룹핑,노사
ER,직장내괴롭힘,(원본 L6 미기재),V2-L6-0107,실행·반영 프로세스 그룹,직장내괴롭힘 [실행등록],중간 직장내괴롭힘 결과표 등록,상시,analysis_report,L4를 기능 목적 기준으로 재그룹핑,노사
ER,직장내괴롭힘,(원본 L6 미기재),V2-L6-0108,실행·반영 프로세스 그룹,직장내괴롭힘 [통보인계],중간 직장내괴롭힘 결과표 등록,상시,analysis_report,L4를 기능 목적 기준으로 재그룹핑,노사
ER,직장내괴롭힘,(원본 L6 미기재),V2-L6-0109,의사결정·승인 프로세스 그룹,직장내괴롭힘 [확장단계4],직장내괴롭힘 처리 결과 확정,상시,approval_doc,L4를 기능 목적 기준으로 재그룹핑,노사
ER,희망퇴직,(원본 L6 미기재),V2-L6-0110,의사결정·승인 프로세스 그룹,희망퇴직 [기준확정],희망퇴직 기준서 확정,수시,approval_doc,L4를 기능 목적 기준으로 재그룹핑,노사
ER,희망퇴직,(원본 L6 미기재),V2-L6-0111,실행·반영 프로세스 그룹,희망퇴직 [실행등록],중간 희망퇴직 결과표 등록,수시,analysis_report,L4를 기능 목적 기준으로 재그룹핑,노사
ER,희망퇴직,(원본 L6 미기재),V2-L6-0112,실행·반영 프로세스 그룹,희망퇴직 [통보인계],중간 희망퇴직 결과표 등록,수시,analysis_report,L4를 기능 목적 기준으로 재그룹핑,노사
ER,희망퇴직,(원본 L6 미기재),V2-L6-0113,실행·반영 프로세스 그룹,희망퇴직 [확장단계4],퇴직패키지 정산서 발행,수시,settlement_doc,L4를 기능 목적 기준으로 재그룹핑,노사
노동조합,단체교섭,(원본 L6 미기재),V2-L6-0100,의사결정·승인 프로세스 그룹,단체교섭 [기준확정],단체교섭 기준서 확정,상시,approval_doc,L4를 기능 목적 기준으로 재그룹핑,노사
노동조합,단체교섭,(원본 L6 미기재),V2-L6-0101,실행·반영 프로세스 그룹,단체교섭 [실행등록],단체교섭 결과표 등록,상시,analysis_report,L4를 기능 목적 기준으로 재그룹핑,노사
노동조합,단체교섭,(원본 L6 미기재),V2-L6-0102,통보·핸드오프 프로세스 그룹,단체교섭 [통보인계],단체교섭 결과 통보 발송 완료,상시,notification_doc,L4를 기능 목적 기준으로 재그룹핑,노사
노동조합,단체협약,(원본 L6 미기재),V2-L6-0103,의사결정·승인 프로세스 그룹,단체협약 [기준확정],단체협약 기준서 확정,상시,approval_doc,L4를 기능 목적 기준으로 재그룹핑,노사
노동조합,단체협약,(원본 L6 미기재),V2-L6-0104,실행·반영 프로세스 그룹,단체협약 [실행등록],단체협약 결과표 등록,상시,analysis_report,L4를 기능 목적 기준으로 재그룹핑,노사
노동조합,단체협약,(원본 L6 미기재),V2-L6-0105,통보·핸드오프 프로세스 그룹,단체협약 [통보인계],단체협약 결과 통보 발송 완료,상시,notification_doc,L4를 기능 목적 기준으로 재그룹핑,노사
사건사고 관리,면담기록/요약,(원본 L6 미기재),V2-L6-0120,의사결정·승인 프로세스 그룹,면담기록/요약 [기준확정],면담기록/요약 기준서 확정,상시,approval_doc,L4를 기능 목적 기준으로 재그룹핑,노사
사건사고 관리,면담기록/요약,(원본 L6 미기재),V2-L6-0121,실행·반영 프로세스 그룹,면담기록/요약 [실행등록],면담기록/요약 결과표 등록,상시,analysis_report,L4를 기능 목적 기준으로 재그룹핑,노사
사건사고 관리,면담기록/요약,(원본 L6 미기재),V2-L6-0122,통보·핸드오프 프로세스 그룹,면담기록/요약 [통보인계],면담기록/요약 결과 통보 발송 완료,상시,notification_doc,L4를 기능 목적 기준으로 재그룹핑,노사
사건사고 관리,면담질문지 준비,(원본 L6 미기재),V2-L6-0117,의사결정·승인 프로세스 그룹,면담질문지 준비 [기준확정],면담질문지 준비 기준서 확정,상시,approval_doc,L4를 기능 목적 기준으로 재그룹핑,노사
사건사고 관리,면담질문지 준비,(원본 L6 미기재),V2-L6-0118,실행·반영 프로세스 그룹,면담질문지 준비 [실행등록],면담질문지 준비 결과표 등록,상시,analysis_report,L4를 기능 목적 기준으로 재그룹핑,노사
사건사고 관리,면담질문지 준비,(원본 L6 미기재),V2-L6-0119,통보·핸드오프 프로세스 그룹,면담질문지 준비 [통보인계],면담질문지 준비 결과 통보 발송 완료,상시,notification_doc,L4를 기능 목적 기준으로 재그룹핑,노사
사건사고 관리,유사사례 및 판례 확인,(원본 L6 미기재),V2-L6-0123,의사결정·승인 프로세스 그룹,유사사례 및 판례 확인 [기준확정],유사사례 및 판례 확인 기준서 확정,상시,approval_doc,L4를 기능 목적 기준으로 재그룹핑,노사
사건사고 관리,유사사례 및 판례 확인,(원본 L6 미기재),V2-L6-0124,실행·반영 프로세스 그룹,유사사례 및 판례 확인 [실행등록],유사사례 및 판례 확인 결과표 등록,상시,analysis_report,L4를 기능 목적 기준으로 재그룹핑,노사
사건사고 관리,유사사례 및 판례 확인,(원본 L6 미기재),V2-L6-0125,통보·핸드오프 프로세스 그룹,유사사례 및 판례 확인 [통보인계],유사사례 및 판례 확인 결과 통보 발송 완료,상시,notification_doc,L4를 기능 목적 기준으로 재그룹핑,노사
사건사고 관리,징계양정 제안,(원본 L6 미기재),V2-L6-0126,의사결정·승인 프로세스 그룹,징계양정 제안 [기준확정],징계양정 제안 기준서 확정,상시,approval_doc,L4를 기능 목적 기준으로 재그룹핑,노사
사건사고 관리,징계양정 제안,(원본 L6 미기재),V2-L6-0127,실행·반영 프로세스 그룹,징계양정 제안 [실행등록],징계양정 제안 결과표 등록,상시,analysis_report,L4를 기능 목적 기준으로 재그룹핑,노사
사건사고 관리,징계양정 제안,(원본 L6 미기재),V2-L6-0128,통보·핸드오프 프로세스 그룹,징계양정 제안 [통보인계],징계양정 제안 결과 통보 발송 완료,상시,notification_doc,L4를 기능 목적 기준으로 재그룹핑,노사
조직문화,Change Agent,(원본 L6 미기재),V2-L6-0085,의사결정·승인 프로세스 그룹,Change Agent [기준확정],Change Agent 기준서 확정,상시,approval_doc,L4를 기능 목적 기준으로 재그룹핑,노사
조직문화,Change Agent,(원본 L6 미기재),V2-L6-0086,실행·반영 프로세스 그룹,Change Agent [실행등록],중간 Change Agent 결과표 등록,상시,analysis_report,L4를 기능 목적 기준으로 재그룹핑,노사
조직문화,Change Agent,(원본 L6 미기재),V2-L6-0087,실행·반영 프로세스 그룹,Change Agent [통보인계],중간 Change Agent 결과표 등록,상시,analysis_report,L4를 기능 목적 기준으로 재그룹핑,노사
조직문화,Change Agent,(원본 L6 미기재),V2-L6-0088,운영 공통 프로세스 그룹,Change Agent [확장단계4],CA 우수사례집 발행,상시,casebook,L4를 기능 목적 기준으로 재그룹핑,노사
조직문화,My Pulse 서베이,(원본 L6 미기재),V2-L6-0093,의사결정·승인 프로세스 그룹,My Pulse 서베이 [기준확정],My Pulse 서베이 기준서 확정,상시,approval_doc,L4를 기능 목적 기준으로 재그룹핑,노사
조직문화,My Pulse 서베이,(원본 L6 미기재),V2-L6-0094,실행·반영 프로세스 그룹,My Pulse 서베이 [실행등록],중간 My Pulse 서베이 결과표 등록,상시,analysis_report,L4를 기능 목적 기준으로 재그룹핑,노사
조직문화,My Pulse 서베이,(원본 L6 미기재),V2-L6-0095,실행·반영 프로세스 그룹,My Pulse 서베이 [통보인계],중간 My Pulse 서베이 결과표 등록,상시,analysis_report,L4를 기능 목적 기준으로 재그룹핑,노사
조직문화,My Pulse 서베이,(원본 L6 미기재),V2-L6-0096,운영 공통 프로세스 그룹,My Pulse 서베이 [확장단계4],My Pulse 결과리포트 발행,상시,analysis_report,L4를 기능 목적 기준으로 재그룹핑,노사
조직문화,SCI 진단,(원본 L6 미기재),V2-L6-0089,심사·평가 프로세스 그룹,SCI 진단 [기준확정],SCI 진단 기준서 확정,상시,approval_doc,L4를 기능 목적 기준으로 재그룹핑,노사
조직문화,SCI 진단,(원본 L6 미기재),V2-L6-0090,심사·평가 프로세스 그룹,SCI 진단 [실행등록],중간 SCI 진단 결과표 등록,상시,analysis_report,L4를 기능 목적 기준으로 재그룹핑,노사
조직문화,SCI 진단,(원본 L6 미기재),V2-L6-0091,심사·평가 프로세스 그룹,SCI 진단 [통보인계],중간 SCI 진단 결과표 등록,상시,analysis_report,L4를 기능 목적 기준으로 재그룹핑,노사
조직문화,SCI 진단,(원본 L6 미기재),V2-L6-0092,심사·평가 프로세스 그룹,SCI 진단 [확장단계4],SCI 진단 결과리포트 발행,상시,analysis_report,L4를 기능 목적 기준으로 재그룹핑,노사
(원본 매핑 없음),(원본 매핑 없음),(원본 매핑 없음),V2-L6-0097,의사결정·승인 프로세스 그룹,협의회 [기준확정],협의회 기준서 확정,상시,approval_doc,L4를 기능 목적 기준으로 재그룹핑,노사
(원본 매핑 없음),(원본 매핑 없음),(원본 매핑 없음),V2-L6-0098,실행·반영 프로세스 그룹,협의회 [실행등록],협의회 결과표 등록,상시,analysis_report,L4를 기능 목적 기준으로 재그룹핑,노사
(원본 매핑 없음),(원본 매핑 없음),(원본 매핑 없음),V2-L6-0099,통보·핸드오프 프로세스 그룹,협의회 [통보인계],협의회 결과 통보 발송 완료,상시,notification_doc,L4를 기능 목적 기준으로 재그룹핑,노사
근태운영 및 관리,Office근무시간오류관리,(원본 L6 미기재),V2-L6-0312,의사결정·승인 프로세스 그룹,Office근무시간오류관리 [기준확정],Office근무시간오류관리 기준서 확정,상시,approval_doc,L4를 기능 목적 기준으로 재그룹핑,보상/근태
근태운영 및 관리,Office근무시간오류관리,(원본 L6 미기재),V2-L6-0313,실행·반영 프로세스 그룹,Office근무시간오류관리 [실행등록],Office근무시간오류관리 결과표 등록,상시,analysis_report,L4를 기능 목적 기준으로 재그룹핑,보상/근태
근태운영 및 관리,Office근무시간오류관리,(원본 L6 미기재),V2-L6-0314,통보·핸드오프 프로세스 그룹,Office근무시간오류관리 [통보인계],Office근무시간오류관리 결과 통보 발송 완료,상시,notification_doc,L4를 기능 목적 기준으로 재그룹핑,보상/근태
근태운영 및 관리,근무형태 생성,(원본 L6 미기재),V2-L6-0309,의사결정·승인 프로세스 그룹,근무형태 생성 [기준확정],근무형태 생성 기준서 확정,상시,approval_doc,L4를 기능 목적 기준으로 재그룹핑,보상/근태
근태운영 및 관리,근무형태 생성,(원본 L6 미기재),V2-L6-0310,실행·반영 프로세스 그룹,근무형태 생성 [실행등록],근무형태 생성 결과표 등록,상시,analysis_report,L4를 기능 목적 기준으로 재그룹핑,보상/근태
근태운영 및 관리,근무형태 생성,(원본 L6 미기재),V2-L6-0311,통보·핸드오프 프로세스 그룹,근무형태 생성 [통보인계],근무형태 생성 결과 통보 발송 완료,상시,notification_doc,L4를 기능 목적 기준으로 재그룹핑,보상/근태
근태운영 및 관리,일반근태,(원본 L6 미기재),V2-L6-0318,의사결정·승인 프로세스 그룹,일반근태 [기준확정],일반근태 기준서 확정,상시,approval_doc,L4를 기능 목적 기준으로 재그룹핑,보상/근태
근태운영 및 관리,일반근태,(원본 L6 미기재),V2-L6-0319,실행·반영 프로세스 그룹,일반근태 [실행등록],일반근태 결과표 등록,상시,analysis_report,L4를 기능 목적 기준으로 재그룹핑,보상/근태
근태운영 및 관리,일반근태,(원본 L6 미기재),V2-L6-0320,통보·핸드오프 프로세스 그룹,일반근태 [통보인계],일반근태 결과 통보 발송 완료,상시,notification_doc,L4를 기능 목적 기준으로 재그룹핑,보상/근태
근태운영 및 관리,임직원휴가생성,(원본 L6 미기재),V2-L6-0321,의사결정·승인 프로세스 그룹,임직원휴가생성 [기준확정],임직원휴가생성 기준서 확정,상시,approval_doc,L4를 기능 목적 기준으로 재그룹핑,보상/근태
근태운영 및 관리,임직원휴가생성,(원본 L6 미기재),V2-L6-0322,실행·반영 프로세스 그룹,임직원휴가생성 [실행등록],임직원휴가생성 결과표 등록,상시,analysis_report,L4를 기능 목적 기준으로 재그룹핑,보상/근태
근태운영 및 관리,임직원휴가생성,(원본 L6 미기재),V2-L6-0323,통보·핸드오프 프로세스 그룹,임직원휴가생성 [통보인계],임직원휴가생성 결과 통보 발송 완료,상시,notification_doc,L4를 기능 목적 기준으로 재그룹핑,보상/근태
근태운영 및 관리,초과근무시간반영,(원본 L6 미기재),V2-L6-0315,의사결정·승인 프로세스 그룹,초과근무시간반영 [기준확정],초과근무시간반영 기준서 확정,상시,approval_doc,L4를 기능 목적 기준으로 재그룹핑,보상/근태
근태운영 및 관리,초과근무시간반영,(원본 L6 미기재),V2-L6-0316,실행·반영 프로세스 그룹,초과근무시간반영 [실행등록],초과근무시간반영 결과표 등록,상시,analysis_report,L4를 기능 목적 기준으로 재그룹핑,보상/근태
근태운영 및 관리,초과근무시간반영,(원본 L6 미기재),V2-L6-0317,실행·반영 프로세스 그룹,초과근무시간반영 [통보인계],초과근무시간반영 결과 통보 발송,상시,notification_doc,L4를 기능 목적 기준으로 재그룹핑,보상/근태
기업복리후생,대부금,(원본 L6 미기재),V2-L6-0303,의사결정·승인 프로세스 그룹,대부금 [기준확정],대부금 기준서 확정,상시,approval_doc,L4를 기능 목적 기준으로 재그룹핑,보상/근태
기업복리후생,대부금,(원본 L6 미기재),V2-L6-0304,실행·반영 프로세스 그룹,대부금 [실행등록],대부금 결과표 등록,상시,analysis_report,L4를 기능 목적 기준으로 재그룹핑,보상/근태
기업복리후생,대부금,(원본 L6 미기재),V2-L6-0305,통보·핸드오프 프로세스 그룹,대부금 [통보인계],대부금 결과 통보 발송 완료,상시,notification_doc,L4를 기능 목적 기준으로 재그룹핑,보상/근태
기업복리후생,의료비,(원본 L6 미기재),V2-L6-0297,의사결정·승인 프로세스 그룹,의료비 [기준확정],의료비 기준서 확정,상시,approval_doc,L4를 기능 목적 기준으로 재그룹핑,보상/근태
기업복리후생,의료비,(원본 L6 미기재),V2-L6-0298,실행·반영 프로세스 그룹,의료비 [실행등록],의료비 결과표 등록,상시,analysis_report,L4를 기능 목적 기준으로 재그룹핑,보상/근태
