[AS-IS] L3,[AS-IS] L4,[AS-IS] L5,[AS-IS] L6,[TO-BE] L3,[TO-BE] L4,[TO-BE] L5,[TO-BE] L6,추천 주체,전략 사유
인력운영,퇴직,퇴직,퇴직원 작성,인력운영,퇴직,퇴직,[퇴직원 작성] 분석 결과 기반 전략 기안서 확정,HR,통찰력이 요구되는 보고서 작성 및 임원진 결재 완료
인력운영,퇴직,퇴직,퇴직 행정사항 안내,인력운영,퇴직,퇴직,[퇴직 행정사항 안내] 수신 대상자 그룹 명단 추출,Digital Worker,발송 타겟(조직/직급/전형별) 대상자 쿼리 및 목록화
인력운영,퇴직,퇴직,퇴직 행정사항 안내,인력운영,퇴직,퇴직,[퇴직 행정사항 안내] 안내문 초안 톤앤매너 검수 및 확정,HR,민감한 이슈(인사발령/평가 등)의 대외 메시지 문구 최종 컨펌
인력운영,퇴직,퇴직,퇴직 행정사항 안내,인력운영,퇴직,퇴직,[퇴직 행정사항 안내] 전사/타겟 채널 공식 메시지 발송,Digital Worker,"이메일, 인트라넷, 카카오톡 등 매체별 일괄 시스템 전송"
인력운영,퇴직,퇴직,퇴직자 사후 모니터링,인력운영,퇴직,퇴직,[퇴직자 사후 모니터링] 요건 확인용 기초 자료 취합,Digital Worker,산재된 데이터의 중앙 집중화
인력운영,퇴직,퇴직,퇴직자 사후 모니터링,인력운영,퇴직,퇴직,[퇴직자 사후 모니터링] 인사 기준 기반 최종 결과 확정,HR,인사규정 및 상황에 따른 최종 승인
인력운영,퇴직,리텐션,우수인력 관리,인력운영,퇴직,리텐션,[우수인력 관리] 요건 확인용 기초 자료 취합,Digital Worker,산재된 데이터의 중앙 집중화
인력운영,퇴직,리텐션,우수인력 관리,인력운영,퇴직,리텐션,[우수인력 관리] 인사 기준 기반 최종 결과 확정,HR,인사규정 및 상황에 따른 최종 승인
인력운영,퇴직,리텐션,퇴직 사유 관리,인력운영,퇴직,리텐션,[퇴직 사유 관리] 요건 확인용 기초 자료 취합,Digital Worker,산재된 데이터의 중앙 집중화
인력운영,퇴직,리텐션,퇴직 사유 관리,인력운영,퇴직,리텐션,[퇴직 사유 관리] 인사 기준 기반 최종 결과 확정,HR,인사규정 및 상황에 따른 최종 승인
인력운영,퇴직,리텐션,유형별 맞춤형 리텐션 방안 수립,인력운영,퇴직,리텐션,[유형별 맞춤형 리텐션 방안 수립] 연도별/조직별 과거 이력 리포트 추출,Digital Worker,기안서 작성을 위한 Raw 데이터 시스템 다운로드
인력운영,퇴직,리텐션,유형별 맞춤형 리텐션 방안 수립,인력운영,퇴직,리텐션,[유형별 맞춤형 리텐션 방안 수립] 분석 결과 기반 전략 기안서 확정,HR,통찰력이 요구되는 보고서 작성 및 임원진 결재 완료
인력운영,퇴직,리텐션,"로테이션, 파견 프로그램 제도 신설",인력운영,퇴직,리텐션,"[로테이션, 파견 프로그램 제도 신설] 요건 확인용 기초 자료 취합",Digital Worker,산재된 데이터의 중앙 집중화
인력운영,퇴직,리텐션,"로테이션, 파견 프로그램 제도 신설",인력운영,퇴직,리텐션,"[로테이션, 파견 프로그램 제도 신설] 인사 기준 기반 최종 결과 확정",HR,인사규정 및 상황에 따른 최종 승인
인력운영,인력 활용,리스킬링,리스킬링 타겟 부서/업무/대상 선정,인력운영,인력 활용,리스킬링,[리스킬링 타겟 부서/업무/대상 선정] 요건 확인용 기초 자료 취합,Digital Worker,산재된 데이터의 중앙 집중화
인력운영,인력 활용,리스킬링,리스킬링 타겟 부서/업무/대상 선정,인력운영,인력 활용,리스킬링,[리스킬링 타겟 부서/업무/대상 선정] 인사 기준 기반 최종 결과 확정,HR,인사규정 및 상황에 따른 최종 승인
인력운영,인력 활용,리스킬링,대상자 인사/부서장 면담,인력운영,인력 활용,리스킬링,[대상자 인사/부서장 면담] 요건 확인용 기초 자료 취합,Digital Worker,산재된 데이터의 중앙 집중화
인력운영,인력 활용,리스킬링,대상자 인사/부서장 면담,인력운영,인력 활용,리스킬링,[대상자 인사/부서장 면담] 인사 기준 기반 최종 결과 확정,HR,인사규정 및 상황에 따른 최종 승인
인력운영,인력 활용,리스킬링,발령 및 실이동,인력운영,인력 활용,리스킬링,[발령 및 실이동] 요건 확인용 기초 자료 취합,Digital Worker,산재된 데이터의 중앙 집중화
인력운영,인력 활용,리스킬링,발령 및 실이동,인력운영,인력 활용,리스킬링,[발령 및 실이동] 인사 기준 기반 최종 결과 확정,HR,인사규정 및 상황에 따른 최종 승인
인력운영,인력 활용,리스킬링,온보딩 관리,인력운영,인력 활용,리스킬링,[온보딩 관리] 요건 확인용 기초 자료 취합,Digital Worker,산재된 데이터의 중앙 집중화
인력운영,인력 활용,리스킬링,온보딩 관리,인력운영,인력 활용,리스킬링,[온보딩 관리] 인사 기준 기반 최종 결과 확정,HR,인사규정 및 상황에 따른 최종 승인
인력운영,인력 활용,시니어,시니어 활용 방안 수립,인력운영,인력 활용,시니어,[시니어 활용 방안 수립] 연도별/조직별 과거 이력 리포트 추출,Digital Worker,기안서 작성을 위한 Raw 데이터 시스템 다운로드
인력운영,인력 활용,시니어,시니어 활용 방안 수립,인력운영,인력 활용,시니어,[시니어 활용 방안 수립] 분석 결과 기반 전략 기안서 확정,HR,통찰력이 요구되는 보고서 작성 및 임원진 결재 완료
인력운영,인력 활용,시니어,"정년후 재고용(시니어트랙, 3자녀) 후보군 성과 관리",인력운영,인력 활용,시니어,"[정년후 재고용 시니어트랙, 3자녀  후보군 성과 관리] 요건 확인용 기초 자료 취합",Digital Worker,산재된 데이터의 중앙 집중화
인력운영,인력 활용,시니어,"정년후 재고용(시니어트랙, 3자녀) 후보군 성과 관리",인력운영,인력 활용,시니어,"[정년후 재고용 시니어트랙, 3자녀  후보군 성과 관리] 인사 기준 기반 최종 결과 확정",HR,인사규정 및 상황에 따른 최종 승인
인력운영,인력 활용,시니어,"정년후 재고용(시니어트랙, 3자녀) 선발",인력운영,인력 활용,시니어,"[정년후 재고용 시니어트랙, 3자녀  선발] 심사 대상자 데이터베이스 추출",Digital Worker,시스템 내 후보군/대상자 조건 기반 자동 필터링 및 명단 추출
인력운영,인력 활용,시니어,"정년후 재고용(시니어트랙, 3자녀) 선발",인력운영,인력 활용,시니어,"[정년후 재고용 시니어트랙, 3자녀  선발] 타당성 검토 및 최종 결과안 확정",HR,대상자 요건 및 조직 정황을 고려한 정성적 판단 및 의사결정
인력운영,인력 활용,시니어,"정년후 재고용(시니어트랙, 3자녀) 선발",인력운영,인력 활용,시니어,"[정년후 재고용 시니어트랙, 3자녀  선발] 확정 결과 시스템 반영 및 저장",Digital Worker,HR이 확정한 최종 결과값을 인사 시스템에 기계적 업데이트
인력운영,인력 활용,사업특화 제도,사업특화 현황 분석,인력운영,인력 활용,사업특화 제도,[사업특화 현황 분석] 연도별/조직별 과거 이력 리포트 추출,Digital Worker,기안서 작성을 위한 Raw 데이터 시스템 다운로드
인력운영,인력 활용,사업특화 제도,사업특화 현황 분석,인력운영,인력 활용,사업특화 제도,[사업특화 현황 분석] 분석 결과 기반 전략 기안서 확정,HR,통찰력이 요구되는 보고서 작성 및 임원진 결재 완료
인력운영,인력 활용,사업특화 제도,사업특화 제도/팀 신설,인력운영,인력 활용,사업특화 제도,[사업특화 제도/팀 신설] 요건 확인용 기초 자료 취합,Digital Worker,산재된 데이터의 중앙 집중화
인력운영,인력 활용,사업특화 제도,사업특화 제도/팀 신설,인력운영,인력 활용,사업특화 제도,[사업특화 제도/팀 신설] 인사 기준 기반 최종 결과 확정,HR,인사규정 및 상황에 따른 최종 승인
인력운영,인력 활용,사업특화 제도,사업특화 제도/팀 운영,인력운영,인력 활용,사업특화 제도,[사업특화 제도/팀 운영] 운영 일정 및 가용 자원 리스트 취합,Digital Worker,참석자 일정 및 장소 가용성 시스템 데이터 취합
인력운영,인력 활용,사업특화 제도,사업특화 제도/팀 운영,인력운영,인력 활용,사업특화 제도,[사업특화 제도/팀 운영] 최종 운영 시나리오 및 타임테이블 확정,HR,복합적 변수를 고려한 행사/운영 기획안 컨펌
인력운영,인력 활용,사업특화 제도,사업특화 제도/팀 운영,인력운영,인력 활용,사업특화 제도,[사업특화 제도/팀 운영] 대상자 공식 안내문 및 리마인더 발송,Digital Worker,템플릿 기반 대량 알림 메일/메시지 자동 발송
인력운영,인력계획,인력 계획,조직도 및 기초정보 세팅,인력운영,인력계획,인력 계획,[조직도 및 기초정보 세팅] 요건 확인용 기초 자료 취합,Digital Worker,산재된 데이터의 중앙 집중화
인력운영,인력계획,인력 계획,조직도 및 기초정보 세팅,인력운영,인력계획,인력 계획,[조직도 및 기초정보 세팅] 인사 기준 기반 최종 결과 확정,HR,인사규정 및 상황에 따른 최종 승인
인력운영,인력계획,인력 계획,인력계획 기준 수립/공지,인력운영,인력계획,인력 계획,[인력계획 기준 수립/공지] 수신 대상자 그룹 명단 추출,Digital Worker,발송 타겟(조직/직급/전형별) 대상자 쿼리 및 목록화
인력운영,인력계획,인력 계획,인력계획 기준 수립/공지,인력운영,인력계획,인력 계획,[인력계획 기준 수립/공지] 안내문 초안 톤앤매너 검수 및 확정,HR,민감한 이슈(인사발령/평가 등)의 대외 메시지 문구 최종 컨펌
인력운영,인력계획,인력 계획,인력계획 기준 수립/공지,인력운영,인력계획,인력 계획,[인력계획 기준 수립/공지] 전사/타겟 채널 공식 메시지 발송,Digital Worker,"이메일, 인트라넷, 카카오톡 등 매체별 일괄 시스템 전송"
인력운영,인력계획,인력 계획,사업부별 기준 공지/인력계획 요청,인력운영,인력계획,인력 계획,[사업부별 기준 공지/인력계획 요청] 수신 대상자 그룹 명단 추출,Digital Worker,발송 타겟(조직/직급/전형별) 대상자 쿼리 및 목록화
인력운영,인력계획,인력 계획,사업부별 기준 공지/인력계획 요청,인력운영,인력계획,인력 계획,[사업부별 기준 공지/인력계획 요청] 안내문 초안 톤앤매너 검수 및 확정,HR,민감한 이슈(인사발령/평가 등)의 대외 메시지 문구 최종 컨펌
인력운영,인력계획,인력 계획,사업부별 기준 공지/인력계획 요청,인력운영,인력계획,인력 계획,[사업부별 기준 공지/인력계획 요청] 전사/타겟 채널 공식 메시지 발송,Digital Worker,"이메일, 인트라넷, 카카오톡 등 매체별 일괄 시스템 전송"
인력운영,인력계획,인력 계획,사업부별 인력계획 수립,인력운영,인력계획,인력 계획,[사업부별 인력계획 수립] 연도별/조직별 과거 이력 리포트 추출,Digital Worker,기안서 작성을 위한 Raw 데이터 시스템 다운로드
인력운영,인력계획,인력 계획,사업부별 인력계획 수립,인력운영,인력계획,인력 계획,[사업부별 인력계획 수립] 분석 결과 기반 전략 기안서 확정,HR,통찰력이 요구되는 보고서 작성 및 임원진 결재 완료
인력운영,인력계획,인력 계획,수급별 인력계획 작성,인력운영,인력계획,인력 계획,[수급별 인력계획 작성] 연도별/조직별 과거 이력 리포트 추출,Digital Worker,기안서 작성을 위한 Raw 데이터 시스템 다운로드
인력운영,인력계획,인력 계획,수급별 인력계획 작성,인력운영,인력계획,인력 계획,[수급별 인력계획 작성] 분석 결과 기반 전략 기안서 확정,HR,통찰력이 요구되는 보고서 작성 및 임원진 결재 완료
인력운영,인력계획,인력 계획,인력 계획 보고,인력운영,인력계획,인력 계획,[인력 계획 보고] 요건 확인용 기초 자료 취합,Digital Worker,산재된 데이터의 중앙 집중화
인력운영,인력계획,인력 계획,인력 계획 보고,인력운영,인력계획,인력 계획,[인력 계획 보고] 인사 기준 기반 최종 결과 확정,HR,인사규정 및 상황에 따른 최종 승인
인력운영,인력계획,인력 계획,인력 계획 입력,인력운영,인력계획,인력 계획,[인력 계획 입력] 원천 증빙 서류 및 제출 데이터 취합,Digital Worker,여러 채널로 인입된 데이터 단일 포맷 병합
인력운영,인력계획,인력 계획,인력 계획 입력,인력운영,인력계획,인력 계획,[인력 계획 입력] 마스터 데이터 정합성 규칙 대조,Digital Worker,Workday 등 시스템 로직에 의한 기계적 값 검증
인력운영,인력계획,인력 계획,인력 계획 입력,인력운영,인력계획,인력 계획,[인력 계획 입력] 최종 데이터 Workday 시스템 등록,Digital Worker,검증 완료된 데이터의 시스템 Bulk 업로드
인력운영,인력계획,인력 계획,인력 계획 취합/조정,인력운영,인력계획,인력 계획,[인력 계획 취합/조정] 요건 확인용 기초 자료 취합,Digital Worker,산재된 데이터의 중앙 집중화
인력운영,인력계획,인력 계획,인력 계획 취합/조정,인력운영,인력계획,인력 계획,[인력 계획 취합/조정] 인사 기준 기반 최종 결과 확정,HR,인사규정 및 상황에 따른 최종 승인
인력운영,인력계획,인력 계획,인력계획 검토 및 보고/승인,인력운영,인력계획,인력 계획,[인력계획 검토 및 보고/승인] 심사 대상자 데이터베이스 추출,Digital Worker,시스템 내 후보군/대상자 조건 기반 자동 필터링 및 명단 추출
인력운영,인력계획,인력 계획,인력계획 검토 및 보고/승인,인력운영,인력계획,인력 계획,[인력계획 검토 및 보고/승인] 타당성 검토 및 최종 결과안 확정,HR,대상자 요건 및 조직 정황을 고려한 정성적 판단 및 의사결정
인력운영,인력계획,인력 계획,인력계획 검토 및 보고/승인,인력운영,인력계획,인력 계획,[인력계획 검토 및 보고/승인] 확정 결과 시스템 반영 및 저장,Digital Worker,HR이 확정한 최종 결과값을 인사 시스템에 기계적 업데이트
인력운영,인력계획,인력 계획,인력계획 내역 사업부 공지,인력운영,인력계획,인력 계획,[인력계획 내역 사업부 공지] 수신 대상자 그룹 명단 추출,Digital Worker,발송 타겟(조직/직급/전형별) 대상자 쿼리 및 목록화
인력운영,인력계획,인력 계획,인력계획 내역 사업부 공지,인력운영,인력계획,인력 계획,[인력계획 내역 사업부 공지] 안내문 초안 톤앤매너 검수 및 확정,HR,민감한 이슈(인사발령/평가 등)의 대외 메시지 문구 최종 컨펌
인력운영,인력계획,인력 계획,인력계획 내역 사업부 공지,인력운영,인력계획,인력 계획,[인력계획 내역 사업부 공지] 전사/타겟 채널 공식 메시지 발송,Digital Worker,"이메일, 인트라넷, 카카오톡 등 매체별 일괄 시스템 전송"
인력운영,인력계획,인력 계획,인력계획 입력 내역 확인,인력운영,인력계획,인력 계획,[인력계획 입력 내역 확인] 원천 증빙 서류 및 제출 데이터 취합,Digital Worker,여러 채널로 인입된 데이터 단일 포맷 병합
인력운영,인력계획,인력 계획,인력계획 입력 내역 확인,인력운영,인력계획,인력 계획,[인력계획 입력 내역 확인] 마스터 데이터 정합성 규칙 대조,Digital Worker,Workday 등 시스템 로직에 의한 기계적 값 검증
인력운영,인력계획,인력 계획,인력계획 입력 내역 확인,인력운영,인력계획,인력 계획,[인력계획 입력 내역 확인] 최종 데이터 Workday 시스템 등록,Digital Worker,검증 완료된 데이터의 시스템 Bulk 업로드
인력운영,인력계획,수정경영계획,(데이터 없음),인력운영,인력계획,수정경영계획,[수정경영계획] 기초 현황표 시스템 추출,Digital Worker,신규 데이터 생성을 위한 과거 이력 및 기초값 수합 자동화
인력운영,인력계획,수정경영계획,(데이터 없음),인력운영,인력계획,수정경영계획,[수정경영계획] 최종 의사결정 및 현장 조치 확정,HR,취합된 데이터를 바탕으로 한 관리자/HR의 최종 판단 및 컨펌
인력운영,인력정보,제증명 관리,"재직자, 퇴직자 제증명 발급 요청",인력운영,인력정보,제증명 관리,"[재직자, 퇴직자 제증명 발급 요청] 요건 확인용 기초 자료 취합",Digital Worker,산재된 데이터의 중앙 집중화
인력운영,인력정보,제증명 관리,"재직자, 퇴직자 제증명 발급 요청",인력운영,인력정보,제증명 관리,"[재직자, 퇴직자 제증명 발급 요청] 인사 기준 기반 최종 결과 확정",HR,인사규정 및 상황에 따른 최종 승인
인력운영,인력정보,제증명 관리,예외 내용 검토,인력운영,인력정보,제증명 관리,[예외 내용 검토] 심사 대상자 데이터베이스 추출,Digital Worker,시스템 내 후보군/대상자 조건 기반 자동 필터링 및 명단 추출
인력운영,인력정보,제증명 관리,예외 내용 검토,인력운영,인력정보,제증명 관리,[예외 내용 검토] 타당성 검토 및 최종 결과안 확정,HR,대상자 요건 및 조직 정황을 고려한 정성적 판단 및 의사결정
인력운영,인력정보,제증명 관리,예외 내용 검토,인력운영,인력정보,제증명 관리,[예외 내용 검토] 확정 결과 시스템 반영 및 저장,Digital Worker,HR이 확정한 최종 결과값을 인사 시스템에 기계적 업데이트
인력운영,인력정보,제증명 관리,내용 수정 및 발급 승인,인력운영,인력정보,제증명 관리,[내용 수정 및 발급 승인] 심사 대상자 데이터베이스 추출,Digital Worker,시스템 내 후보군/대상자 조건 기반 자동 필터링 및 명단 추출
인력운영,인력정보,제증명 관리,내용 수정 및 발급 승인,인력운영,인력정보,제증명 관리,[내용 수정 및 발급 승인] 타당성 검토 및 최종 결과안 확정,HR,대상자 요건 및 조직 정황을 고려한 정성적 판단 및 의사결정
인력운영,인력정보,제증명 관리,내용 수정 및 발급 승인,인력운영,인력정보,제증명 관리,[내용 수정 및 발급 승인] 확정 결과 시스템 반영 및 저장,Digital Worker,HR이 확정한 최종 결과값을 인사 시스템에 기계적 업데이트
인력운영,인력정보,인력 DB 관리,월마감 인력 관리,인력운영,인력정보,인력 DB 관리,[월마감 인력 관리] 요건 확인용 기초 자료 취합,Digital Worker,산재된 데이터의 중앙 집중화
인력운영,인력정보,인력 DB 관리,월마감 인력 관리,인력운영,인력정보,인력 DB 관리,[월마감 인력 관리] 인사 기준 기반 최종 결과 확정,HR,인사규정 및 상황에 따른 최종 승인
인력운영,인력정보,인력 DB 관리,지표 관리,인력운영,인력정보,인력 DB 관리,[지표 관리] 요건 확인용 기초 자료 취합,Digital Worker,산재된 데이터의 중앙 집중화
인력운영,인력정보,인력 DB 관리,지표 관리,인력운영,인력정보,인력 DB 관리,[지표 관리] 인사 기준 기반 최종 결과 확정,HR,인사규정 및 상황에 따른 최종 승인
인력운영,인력정보,인력 DB 관리,지표집 작성,인력운영,인력정보,인력 DB 관리,[지표집 작성] 연도별/조직별 과거 이력 리포트 추출,Digital Worker,기안서 작성을 위한 Raw 데이터 시스템 다운로드
인력운영,인력정보,인력 DB 관리,지표집 작성,인력운영,인력정보,인력 DB 관리,[지표집 작성] 분석 결과 기반 전략 기안서 확정,HR,통찰력이 요구되는 보고서 작성 및 임원진 결재 완료
인력운영,인력정보,인력 DB 관리,지표요청 대응,인력운영,인력정보,인력 DB 관리,[지표요청 대응] 요건 확인용 기초 자료 취합,Digital Worker,산재된 데이터의 중앙 집중화
인력운영,인력정보,인력 DB 관리,지표요청 대응,인력운영,인력정보,인력 DB 관리,[지표요청 대응] 인사 기준 기반 최종 결과 확정,HR,인사규정 및 상황에 따른 최종 승인
인력운영,인력정보,인력 DB 관리,업무분장도 관리,인력운영,인력정보,인력 DB 관리,[업무분장도 관리] 요건 확인용 기초 자료 취합,Digital Worker,산재된 데이터의 중앙 집중화
인력운영,인력정보,인력 DB 관리,업무분장도 관리,인력운영,인력정보,인력 DB 관리,[업무분장도 관리] 인사 기준 기반 최종 결과 확정,HR,인사규정 및 상황에 따른 최종 승인
인력운영,인력정보,인사발령,정기 인사 발령 대상자 취합,인력운영,인력정보,인사발령,[정기 인사 발령 대상자 취합] 요건 확인용 기초 자료 취합,Digital Worker,산재된 데이터의 중앙 집중화
인력운영,인력정보,인사발령,정기 인사 발령 대상자 취합,인력운영,인력정보,인사발령,[정기 인사 발령 대상자 취합] 인사 기준 기반 최종 결과 확정,HR,인사규정 및 상황에 따른 최종 승인
인력운영,인력정보,인사발령,인사 발령 보고/승인,인력운영,인력정보,인사발령,[인사 발령 보고/승인] 심사 대상자 데이터베이스 추출,Digital Worker,시스템 내 후보군/대상자 조건 기반 자동 필터링 및 명단 추출
인력운영,인력정보,인사발령,인사 발령 보고/승인,인력운영,인력정보,인사발령,[인사 발령 보고/승인] 타당성 검토 및 최종 결과안 확정,HR,대상자 요건 및 조직 정황을 고려한 정성적 판단 및 의사결정
인력운영,인력정보,인사발령,인사 발령 보고/승인,인력운영,인력정보,인사발령,[인사 발령 보고/승인] 확정 결과 시스템 반영 및 저장,Digital Worker,HR이 확정한 최종 결과값을 인사 시스템에 기계적 업데이트
인력운영,인력정보,인사발령,인사발령 내역 사업부/부서 공지,인력운영,인력정보,인사발령,[인사발령 내역 사업부/부서 공지] 수신 대상자 그룹 명단 추출,Digital Worker,발송 타겟(조직/직급/전형별) 대상자 쿼리 및 목록화
인력운영,인력정보,인사발령,인사발령 내역 사업부/부서 공지,인력운영,인력정보,인사발령,[인사발령 내역 사업부/부서 공지] 안내문 초안 톤앤매너 검수 및 확정,HR,민감한 이슈(인사발령/평가 등)의 대외 메시지 문구 최종 컨펌
인력운영,인력정보,인사발령,인사발령 내역 사업부/부서 공지,인력운영,인력정보,인사발령,[인사발령 내역 사업부/부서 공지] 전사/타겟 채널 공식 메시지 발송,Digital Worker,"이메일, 인트라넷, 카카오톡 등 매체별 일괄 시스템 전송"
인력운영,인력정보,분석,부서별 C/I/연령 등 인력 분포 관리,인력운영,인력정보,분석,[부서별 C/I/연령 등 인력 분포 관리] 요건 확인용 기초 자료 취합,Digital Worker,산재된 데이터의 중앙 집중화
인력운영,인력정보,분석,부서별 C/I/연령 등 인력 분포 관리,인력운영,인력정보,분석,[부서별 C/I/연령 등 인력 분포 관리] 인사 기준 기반 최종 결과 확정,HR,인사규정 및 상황에 따른 최종 승인
인력운영,인력정보,분석,"업무 불균형, 잔특근 과다 조직 관리",인력운영,인력정보,분석,"[업무 불균형, 잔특근 과다 조직 관리] 요건 확인용 기초 자료 취합",Digital Worker,산재된 데이터의 중앙 집중화
인력운영,인력정보,분석,"업무 불균형, 잔특근 과다 조직 관리",인력운영,인력정보,분석,"[업무 불균형, 잔특근 과다 조직 관리] 인사 기준 기반 최종 결과 확정",HR,인사규정 및 상황에 따른 최종 승인
인력운영,인력정보,사원정보 관리,신상정보 본인 수정,인력운영,인력정보,사원정보 관리,[신상정보 본인 수정] 원천 증빙 서류 및 제출 데이터 취합,Digital Worker,여러 채널로 인입된 데이터 단일 포맷 병합
인력운영,인력정보,사원정보 관리,신상정보 본인 수정,인력운영,인력정보,사원정보 관리,[신상정보 본인 수정] 마스터 데이터 정합성 규칙 대조,Digital Worker,Workday 등 시스템 로직에 의한 기계적 값 검증
인력운영,인력정보,사원정보 관리,신상정보 본인 수정,인력운영,인력정보,사원정보 관리,[신상정보 본인 수정] 최종 데이터 Workday 시스템 등록,Digital Worker,검증 완료된 데이터의 시스템 Bulk 업로드
인력운영,인력정보,사원정보 관리,변경정보 승인요청/증빙서류 제출,인력운영,인력정보,사원정보 관리,[변경정보 승인요청/증빙서류 제출] 심사 대상자 데이터베이스 추출,Digital Worker,시스템 내 후보군/대상자 조건 기반 자동 필터링 및 명단 추출
인력운영,인력정보,사원정보 관리,변경정보 승인요청/증빙서류 제출,인력운영,인력정보,사원정보 관리,[변경정보 승인요청/증빙서류 제출] 타당성 검토 및 최종 결과안 확정,HR,대상자 요건 및 조직 정황을 고려한 정성적 판단 및 의사결정
인력운영,인력정보,사원정보 관리,변경정보 승인요청/증빙서류 제출,인력운영,인력정보,사원정보 관리,[변경정보 승인요청/증빙서류 제출] 확정 결과 시스템 반영 및 저장,Digital Worker,HR이 확정한 최종 결과값을 인사 시스템에 기계적 업데이트
인력운영,인력정보,사원정보 관리,요청사항 검토/승인,인력운영,인력정보,사원정보 관리,[요청사항 검토/승인] 심사 대상자 데이터베이스 추출,Digital Worker,시스템 내 후보군/대상자 조건 기반 자동 필터링 및 명단 추출
인력운영,인력정보,사원정보 관리,요청사항 검토/승인,인력운영,인력정보,사원정보 관리,[요청사항 검토/승인] 타당성 검토 및 최종 결과안 확정,HR,대상자 요건 및 조직 정황을 고려한 정성적 판단 및 의사결정
인력운영,인력정보,사원정보 관리,요청사항 검토/승인,인력운영,인력정보,사원정보 관리,[요청사항 검토/승인] 확정 결과 시스템 반영 및 저장,Digital Worker,HR이 확정한 최종 결과값을 인사 시스템에 기계적 업데이트
인력운영,비정규/계약직 인력 관리,파견직 관리,파견직 Post 운영 검토,인력운영,비정규/계약직 인력 관리,파견직 관리,[파견직 Post 운영 검토] 심사 대상자 데이터베이스 추출,Digital Worker,시스템 내 후보군/대상자 조건 기반 자동 필터링 및 명단 추출
인력운영,비정규/계약직 인력 관리,파견직 관리,파견직 Post 운영 검토,인력운영,비정규/계약직 인력 관리,파견직 관리,[파견직 Post 운영 검토] 타당성 검토 및 최종 결과안 확정,HR,대상자 요건 및 조직 정황을 고려한 정성적 판단 및 의사결정
인력운영,비정규/계약직 인력 관리,파견직 관리,파견직 Post 운영 검토,인력운영,비정규/계약직 인력 관리,파견직 관리,[파견직 Post 운영 검토] 확정 결과 시스템 반영 및 저장,Digital Worker,HR이 확정한 최종 결과값을 인사 시스템에 기계적 업데이트
인력운영,비정규/계약직 인력 관리,파견직 관리,파견직 선발,인력운영,비정규/계약직 인력 관리,파견직 관리,[파견직 선발] 심사 대상자 데이터베이스 추출,Digital Worker,시스템 내 후보군/대상자 조건 기반 자동 필터링 및 명단 추출
인력운영,비정규/계약직 인력 관리,파견직 관리,파견직 선발,인력운영,비정규/계약직 인력 관리,파견직 관리,[파견직 선발] 타당성 검토 및 최종 결과안 확정,HR,대상자 요건 및 조직 정황을 고려한 정성적 판단 및 의사결정
인력운영,비정규/계약직 인력 관리,파견직 관리,파견직 선발,인력운영,비정규/계약직 인력 관리,파견직 관리,[파견직 선발] 확정 결과 시스템 반영 및 저장,Digital Worker,HR이 확정한 최종 결과값을 인사 시스템에 기계적 업데이트
인력운영,비정규/계약직 인력 관리,파견직 관리,파견직 근무 환경 만족도 관리,인력운영,비정규/계약직 인력 관리,파견직 관리,[파견직 근무 환경 만족도 관리] 요건 확인용 기초 자료 취합,Digital Worker,산재된 데이터의 중앙 집중화
인력운영,비정규/계약직 인력 관리,파견직 관리,파견직 근무 환경 만족도 관리,인력운영,비정규/계약직 인력 관리,파견직 관리,[파견직 근무 환경 만족도 관리] 인사 기준 기반 최종 결과 확정,HR,인사규정 및 상황에 따른 최종 승인
인력운영,비정규/계약직 인력 관리,파견직 관리,파견직 업무분장 관리,인력운영,비정규/계약직 인력 관리,파견직 관리,[파견직 업무분장 관리] 요건 확인용 기초 자료 취합,Digital Worker,산재된 데이터의 중앙 집중화
인력운영,비정규/계약직 인력 관리,파견직 관리,파견직 업무분장 관리,인력운영,비정규/계약직 인력 관리,파견직 관리,[파견직 업무분장 관리] 인사 기준 기반 최종 결과 확정,HR,인사규정 및 상황에 따른 최종 승인
인력운영,비정규/계약직 인력 관리,시간선택제 관리,시간선택제 운영 가이드 수립,인력운영,비정규/계약직 인력 관리,시간선택제 관리,[시간선택제 운영 가이드 수립] 운영 일정 및 가용 자원 리스트 취합,Digital Worker,참석자 일정 및 장소 가용성 시스템 데이터 취합
인력운영,비정규/계약직 인력 관리,시간선택제 관리,시간선택제 운영 가이드 수립,인력운영,비정규/계약직 인력 관리,시간선택제 관리,[시간선택제 운영 가이드 수립] 최종 운영 시나리오 및 타임테이블 확정,HR,복합적 변수를 고려한 행사/운영 기획안 컨펌
인력운영,비정규/계약직 인력 관리,시간선택제 관리,시간선택제 운영 가이드 수립,인력운영,비정규/계약직 인력 관리,시간선택제 관리,[시간선택제 운영 가이드 수립] 대상자 공식 안내문 및 리마인더 발송,Digital Worker,템플릿 기반 대량 알림 메일/메시지 자동 발송
인력운영,비정규/계약직 인력 관리,시간선택제 관리,시간선택제 근무 관리,인력운영,비정규/계약직 인력 관리,시간선택제 관리,[시간선택제 근무 관리] 요건 확인용 기초 자료 취합,Digital Worker,산재된 데이터의 중앙 집중화
인력운영,비정규/계약직 인력 관리,시간선택제 관리,시간선택제 근무 관리,인력운영,비정규/계약직 인력 관리,시간선택제 관리,[시간선택제 근무 관리] 인사 기준 기반 최종 결과 확정,HR,인사규정 및 상황에 따른 최종 승인
